"PWS.ID","PWS.Name","PWS.Type","Primary.Source","Counties.Served","Cities.Served","PopulationServed.Count","Number.of.Facilities","Owner.Type","Facility.Id","Facility.Name","EPA.Region","Primacy.Agency","Facility.Type.Description","Is.Source.Ind","Activity.Status","Deactivation.Date","Facility.Activity","Facility.Deactivation.Date","Water.Type.Description","Availability.Description","Primacy.Type","Season.Begin.Date","Season.End.Date","Population.Served.Count","Service.Connections.Count","Is.Wholesaler","Seller.Pwsid","Seller.Pws.Name","Seller.Treatment.Description","Filtration.Status.Description","Treatment.Process","Treatment.Objective","LAKE_HISTORY_ID","Previous_Assessment","LOCATION_WATERBODY_CLASSIFICATION","LOCATION_PWL_ID","LAKE_FIN","LAKE_WATERBODY_NAME","Number.of.Violations","Number.of.Site.Visits"
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",53765,"106-VIOLA-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301SEC0150B","UnAssessed","A","1301-0128","H-43-1-11-5-P150B","Second Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",53765,"106-VIOLA-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1501DEF0977A","Minor Impacts","A","1501-0007","NJ-1-12-P977A","DeForest Lake",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",53765,"106-VIOLA-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301THI0150J","UnAssessed","A","1301-0128","H-43-1-11-5-P150J","Third Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",53765,"106-VIOLA-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301FIR0150A","UnAssessed","A","1301-0128","H-43-1-11-5-P150A","First Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21000,"56-WILLOW TREE-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301SEC0150B","UnAssessed","A","1301-0128","H-43-1-11-5-P150B","Second Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21000,"56-WILLOW TREE-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1501DEF0977A","Minor Impacts","A","1501-0007","NJ-1-12-P977A","DeForest Lake",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21000,"56-WILLOW TREE-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301THI0150J","UnAssessed","A","1301-0128","H-43-1-11-5-P150J","Third Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21000,"56-WILLOW TREE-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301FIR0150A","UnAssessed","A","1301-0128","H-43-1-11-5-P150A","First Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",20999,"65-PASCACK-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301SEC0150B","UnAssessed","A","1301-0128","H-43-1-11-5-P150B","Second Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",20999,"65-PASCACK-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1501DEF0977A","Minor Impacts","A","1501-0007","NJ-1-12-P977A","DeForest Lake",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",20999,"65-PASCACK-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301THI0150J","UnAssessed","A","1301-0128","H-43-1-11-5-P150J","Third Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",20999,"65-PASCACK-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301FIR0150A","UnAssessed","A","1301-0128","H-43-1-11-5-P150A","First Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21059,"99-RAMAPO-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1501DEF0977A","Minor Impacts","A","1501-0007","NJ-1-12-P977A","DeForest Lake",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21012,"42A-CATAMOUNT-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1501DEF0977A","Minor Impacts","A","1501-0007","NJ-1-12-P977A","DeForest Lake",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21016,"83-GROTKE-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301SEC0150B","UnAssessed","A","1301-0128","H-43-1-11-5-P150B","Second Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21016,"83-GROTKE-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1501DEF0977A","Minor Impacts","A","1501-0007","NJ-1-12-P977A","DeForest Lake",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21016,"83-GROTKE-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301THI0150J","UnAssessed","A","1301-0128","H-43-1-11-5-P150J","Third Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21016,"83-GROTKE-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301FIR0150A","UnAssessed","A","1301-0128","H-43-1-11-5-P150A","First Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21017,"67-GRANDVIEW-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301SEC0150B","UnAssessed","A","1301-0128","H-43-1-11-5-P150B","Second Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21017,"67-GRANDVIEW-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1501DEF0977A","Minor Impacts","A","1501-0007","NJ-1-12-P977A","DeForest Lake",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21017,"67-GRANDVIEW-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301THI0150J","UnAssessed","A","1301-0128","H-43-1-11-5-P150J","Third Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21017,"67-GRANDVIEW-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301FIR0150A","UnAssessed","A","1301-0128","H-43-1-11-5-P150A","First Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21018,"79-WESTGATE-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301SEC0150B","UnAssessed","A","1301-0128","H-43-1-11-5-P150B","Second Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21020,"72-RUSTIC DRIVE-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301FIR0150A","UnAssessed","A","1301-0128","H-43-1-11-5-P150A","First Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21045,"22-PEARL RIVER-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301THI0150J","UnAssessed","A","1301-0128","H-43-1-11-5-P150J","Third Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21045,"22-PEARL RIVER-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301FIR0150A","UnAssessed","A","1301-0128","H-43-1-11-5-P150A","First Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21028,"95-RAMAPO-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301THI0150J","UnAssessed","A","1301-0128","H-43-1-11-5-P150J","Third Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21028,"95-RAMAPO-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301FIR0150A","UnAssessed","A","1301-0128","H-43-1-11-5-P150A","First Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21055,"37-POMONA-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301FIR0150A","UnAssessed","A","1301-0128","H-43-1-11-5-P150A","First Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21028,"95-RAMAPO-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1501DEF0977A","Minor Impacts","A","1501-0007","NJ-1-12-P977A","DeForest Lake",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21010,"53-SADDLE RIVER-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301SEC0150B","UnAssessed","A","1301-0128","H-43-1-11-5-P150B","Second Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21010,"53-SADDLE RIVER-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1501DEF0977A","Minor Impacts","A","1501-0007","NJ-1-12-P977A","DeForest Lake",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21011,"73-LAKE SHORE-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301THI0150J","UnAssessed","A","1301-0128","H-43-1-11-5-P150J","Third Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21011,"73-LAKE SHORE-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301FIR0150A","UnAssessed","A","1301-0128","H-43-1-11-5-P150A","First Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21012,"42A-CATAMOUNT-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301SEC0150B","UnAssessed","A","1301-0128","H-43-1-11-5-P150B","Second Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21028,"95-RAMAPO-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301SEC0150B","UnAssessed","A","1301-0128","H-43-1-11-5-P150B","Second Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21010,"53-SADDLE RIVER-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301THI0150J","UnAssessed","A","1301-0128","H-43-1-11-5-P150J","Third Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21010,"53-SADDLE RIVER-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301FIR0150A","UnAssessed","A","1301-0128","H-43-1-11-5-P150A","First Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21011,"73-LAKE SHORE-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301SEC0150B","UnAssessed","A","1301-0128","H-43-1-11-5-P150B","Second Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21054,"32-WESEL ROAD-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301SEC0150B","UnAssessed","A","1301-0128","H-43-1-11-5-P150B","Second Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21055,"37-POMONA-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301THI0150J","UnAssessed","A","1301-0128","H-43-1-11-5-P150J","Third Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21018,"79-WESTGATE-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1501DEF0977A","Minor Impacts","A","1501-0007","NJ-1-12-P977A","DeForest Lake",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21021,"71-ECKERSON-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1501DEF0977A","Minor Impacts","A","1501-0007","NJ-1-12-P977A","DeForest Lake",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21048,"26-TALLMAN-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301FIR0150A","UnAssessed","A","1301-0128","H-43-1-11-5-P150A","First Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",53751,"64-NORGE-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301SEC0150B","UnAssessed","A","1301-0128","H-43-1-11-5-P150B","Second Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21027,"24-NEW HEMPSTEAD-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301SEC0150B","UnAssessed","A","1301-0128","H-43-1-11-5-P150B","Second Reservoir",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21027,"24-NEW HEMPSTEAD-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1501DEF0977A","Minor Impacts","A","1501-0007","NJ-1-12-P977A","DeForest Lake",NA,NA
"NY4303673","SUEZ WATER NEW YORK","Community water system","Surface water","Rockland","CLARKSTOWN (T)",270000,211,"Private",21027,"24-NEW HEMPSTEAD-WL","Region 2","New York","Well ","Y","Active",NA,"Active","","Ground water","Permanent","State","","",270000,56150,"N","","","","","","","1301THI0150J","UnAssessed","A","1301-0128","H-43-1-11-5-P150J","Third Reservoir",NA,NA
