"LOCATION_PWL_ID","waterbody","huc_10","basin_name","class","water_type","segment_assessment","LAKE_HISTORY_ID","LOCATION_HISTORY_ID","LOCATION_COUNTY","LOCATION_NAME","LOCATION_TYPE","LOCATION_X_COORDINATE","LOCATION_Y_COORDINATE","LOCATION_HORIZONTAL_METHOD","LOCATION_HORIZONTAL_DATUM","LOCATION_WATERBODY_CLASSIFICATION"
"1000-0001","Lake Champlain, Main Lake, North",415040816,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_OLB","Clinton","OLIVER BAY","SHORE",-73.402344,44.737454,"INTERPOLATION-OTHER","NAD83","A"
"1000-0001","Lake Champlain, Main Lake, North",415040816,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_OPRBEACH_2","Clinton","POINT AU ROCHE SP","SHORE",-73.394521,44.775016,"INTERPOLATION-OTHER","NAD83","A"
"1000-0001","Lake Champlain, Main Lake, North",415040816,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_BEACH_5","Clinton","MARINE VILLAGE COTTAGES","SHORE",-73.365107,44.80806,"INTERPOLATION-OTHER","NAD83","A"
"1000-0001","Lake Champlain, Main Lake, North",415040816,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_PAR","Clinton","LAKE CHAMPLAIN POINT AU ROCHE DEEP BAY LAUNCH","SHORE",-73.377313,44.777534,"INTERPOLATION-OTHER","NAD83","A"
"1000-0001","Lake Champlain, Main Lake, North",415040816,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_TRB","Clinton","TREADWELL BAY, BEEKMANTOWN, NY","SHORE",-73.407327,44.760213,"INTERPOLATION-OTHER","NAD83","A"
"1000-0002","Lake Champlain, Main Lake, Middle",415040816,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_DECBEACH","Clinton","AUSABLE POINT CAMPGROUND","SHORE",-73.431111,44.571111,"INTERPOLATION-OTHER","NAD83","A"
"1000-0002","Lake Champlain, Main Lake, Middle",415040816,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_PTK","Essex","PORT KENT BEACH","SHORE",-73.403273,44.528774,"INTERPOLATION-OTHER","NAD83","A"
"1000-0002","Lake Champlain, Main Lake, Middle",415040816,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_TBP","Essex","TEDDY BEAR POINT COVE, WILLSBORO NY","SHORE",-73.374129,44.442921,"INTERPOLATION-OTHER","NAD83","A"
"1000-0002","Lake Champlain, Main Lake, Middle",415040816,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_BVP","Essex","BUENA VISTA PARK, WILLSBORO NY","SHORE",-73.373194,44.404077,"INTERPOLATION-OTHER","NAD83","A"
"1000-0002","Lake Champlain, Main Lake, Middle",415040816,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_BEACH_9","Essex","PORT DOUGLAS BEACH","SHORE",-73.417329,44.48406,"INTERPOLATION-OTHER","NAD83","A"
"1000-0002","Lake Champlain, Main Lake, Middle",415040816,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_PDG","Essex","CORLEAR BAY, PORT DOUGLAS BOAT LAUNCH","SHORE",-73.411743,44.486116,"INTERPOLATION-OTHER","NAD83","A"
"1000-0002","Lake Champlain, Main Lake, Middle",415040816,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_BEG","Essex","BEGGS PARK BEACH, ESSEX, NY","SHORE",-73.347324,44.308462,"INTERPOLATION-OTHER","NAD83","A"
"1000-0002","Lake Champlain, Main Lake, Middle",415040816,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_BEACH_6","Essex","NOBLEWOOD PARK MUNICPAL BEACH","SHORE",-73.358207,44.353008,"INTERPOLATION-OTHER","NAD83","A"
"1000-0002","Lake Champlain, Main Lake, Middle",415040816,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_WHB","Essex","WHALLONS BAY","SHORE",-73.346144,44.273258,"INTERPOLATION-OTHER","NAD83","A"
"1000-0002","Lake Champlain, Main Lake, Middle",415040816,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_PER","Clinton","South Peru and Boat Launch","SHORE",-73.440433,44.618839,"INTERPOLATION-OTHER","NAD83","A"
"1000-0002","Lake Champlain, Main Lake, Middle",415040816,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_C","Clinton","LAKE CHAMPLAIN CENTROID","CENTROID",-73.385441,44.577944,"INTERPOLATION-OTHER","NAD83","A"
"1000-0002","Lake Champlain, Main Lake, Middle",415040816,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_BOQ","Essex","BOQUET RIVER","SHORE",-73.3585,44.3481,"INTERPOLATION-OTHER","NAD83","A"
"1000-0002","Lake Champlain, Main Lake, Middle",415040816,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_BEACH_11","Essex","WILLSBORO-ESSEX SUMMER YOUTH PROGRAM","SHORE",-73.356097,44.353422,"INTERPOLATION-OTHER","NAD83","A"
"1000-0003","Lake Champlain, Main Lake, South",415040806,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_NWB","Essex","WESTPORT BOAT LAUNCH","SHORE",-73.432584,44.188923,"INTERPOLATION-OTHER","NAD83","A"
"1000-0003","Lake Champlain, Main Lake, South",415040806,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_DUD","Essex","CAMP DUDLEY, WESTPORT, NY","SHORE",-73.415482,44.143351,"INTERPOLATION-OTHER","NAD83","A"
"1000-0003","Lake Champlain, Main Lake, South",415040806,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_BEACH_3","Essex","CAMP DUDLEY YMCA","SHORE",-73.416477,44.143955,"INTERPOLATION-OTHER","NAD83","A"
"1000-0003","Lake Champlain, Main Lake, South",415040806,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_WP","Essex","LAKE CHAMPLAIN WESTPORT","SHORE",-73.426306,44.126185,"INTERPOLATION-OTHER","NAD83","A"
"1000-0003","Lake Champlain, Main Lake, South",415040806,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_BEACH_10","Essex","PORT HENRY MUNICIPAL BEACH","SHORE",-73.4545,44.050328,"INTERPOLATION-OTHER","NAD83","A"
"1000-0003","Lake Champlain, Main Lake, South",415040806,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_PTH","Essex","PORT HENRY BOAT LAUNCH","SHORE",-73.450585,44.052777,"INTERPOLATION-OTHER","NAD83","A"
"1000-0003","Lake Champlain, Main Lake, South",415040806,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_BEACH_7","Essex","NORMANDIE BEACH CLUB","SHORE",-73.426042,44.192326,"INTERPOLATION-OTHER","NAD83","A"
"1000-0003","Lake Champlain, Main Lake, South",415040806,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_BEACH_2","Essex","BULWAGGA BAY CAMPGROUND","SHORE",-73.456,44.036203,"INTERPOLATION-OTHER","NAD83","A"
"1000-0003","Lake Champlain, Main Lake, South",415040806,"","a","pond","IR5_impaired","1000CHA0001","1000CHA0001_BEACH_1","Essex","BALLARD PARK BEACH","SHORE",-73.428792,44.181404,"INTERPOLATION-OTHER","NAD83","A"
"1000-0004","Lake Champlain, South Lake",415040803,"","b","pond","IR5_impaired","1000CHA0001","1000CHA0001_CHB","Essex","CHAMPLAIN BRIDGE","SHORE",-73.424621,44.029806,"INTERPOLATION-OTHER","NAD83","B"
"1000-0004","Lake Champlain, South Lake",415040803,"","b","pond","IR5_impaired","1000CHA0001","1000CHA0001_TBL","Essex","TICONDEROGA BOAT LAUNCH","SHORE",-73.385107,43.855365,"INTERPOLATION-OTHER","NAD83","B"
"1001-0001","Cumberland Bay",415040816,"Lake Champlain","b","pond","IR5_impaired","1000CHA0001","1000CHA0001_BEACH_4","Clinton","GOLDEN GATE LODGING","SHORE",-73.444832,44.715227,"INTERPOLATION-OTHER","NAD83","B"
"1001-0001","Cumberland Bay",415040816,"Lake Champlain","b","pond","IR5_impaired","1000CHA0001","1000CHA0001_BEACH_12","Clinton","CAMP TAPAWINGO BEACH, LAKE CHAMPLAIN","SHORE",-73.3664104,44.78933117,"GPS - UNSPECIFIED","NAD83","B"
"1001-0001","Cumberland Bay",415040816,"Lake Champlain","b","pond","IR5_impaired","1000CHA0001","1000CHA0001_PLA","Clinton","CUMBERLAND BAY, PLATTSBURGH LAKE CHAMPLAIN","SHORE",-73.443937,44.705531,"INTERPOLATION-OTHER","NAD83","B"
"1001-0001","Cumberland Bay",415040816,"Lake Champlain","b","pond","IR5_impaired","1000CHA0001","1000CHA0001_OPRBEACH_1","Clinton","CUMBERLAND BAY SP","SHORE",-73.426919,44.72179,"INTERPOLATION-OTHER","NAD83","B"
"1001-0001","Cumberland Bay",415040816,"Lake Champlain","b","pond","IR5_impaired","1000CHA0001","1000CHA0001_BEACH_8","Clinton","PLATTSBURGH CITY MUNICIPAL BEACH","SHORE",-73.43173,44.720923,"INTERPOLATION-OTHER","NAD83","B"
"1001-0015","Willsboro Bay",415040816,"Lake Champlain","a","pond","IR4a_impaired","1000CHA0001","1000CHA0001_WLS","Essex","Cedar Lane, Farrell Bay, and Willsboro Boat Launch","SHORE",-73.4044,44.393,"INTERPOLATION-OTHER","NAD83","A"
"1001-0027","Bartlett, Mud, North Ponds",415040806,"Lake Champlain","aa(t)","pond","IR5_impaired","1005BAR0338","1005BAR0338_DH","Essex","BARTLETT POND DEEP HOLE","DEEP HOLE",-73.51178,44.1056,"INTERPOLATION-OTHER","NAD83","AA(T)"
"1001-0027","Bartlett, Mud, North Ponds",415040806,"Lake Champlain","aa(t)","pond","IR5_impaired","1005MUD0339","1005MUD0339_C","Essex","MUD POND CENTROID","CENTROID",-73.508598,44.121201,"INTERPOLATION-OTHER","NAD83","AA(T)"
"1001-0027","Bartlett, Mud, North Ponds",415040806,"Lake Champlain","aa(t)","pond","IR5_impaired","1005NOR0340","1005NOR0340_C","Essex","NORTH POND CENTROID","CENTROID",-73.509201,44.129902,"INTERPOLATION-OTHER","NAD83","AA(T)"
"1001-0027","Bartlett, Mud, North Ponds",415040806,"Lake Champlain","aa(t)","pond","IR5_impaired","1005BAR0338","1005BAR0338_C","Essex","BARTLETT POND CENTROID","CENTROID",-73.510803,44.106499,"INTERPOLATION-OTHER","NAD83","AA(T)"
"1001-0028","Mill Pond",415040806,"Lake Champlain","c(t)","pond","IR3_unassessed","1005MIL5235","1005MIL5235_C","Essex","MILL POND CENTROID","CENTROID",-73.4758,44.048599,"INTERPOLATION-OTHER","NAD83","C(T)"
"1001-0029","Minor Lakes in Mill Creek Watershed",415040806,"Lake Champlain","c(t)","pond","IR3_unassessed","1005LOC0346","1005LOC0346_C","Essex","BIG LOCK POND CENTROID","CENTROID",-73.584198,44.0168,"INTERPOLATION-OTHER","NAD83","C(T)"
"1001-0029","Minor Lakes in Mill Creek Watershed",415040806,"Lake Champlain","c(t)","pond","IR3_unassessed","1005PAR0343","1005PAR0343_C","Essex","PARCH POND CENTROID","CENTROID",-73.603699,44.042099,"INTERPOLATION-OTHER","NAD83","C(T)"
"1001-0029","Minor Lakes in Mill Creek Watershed",415040806,"Lake Champlain","c(t)","pond","IR3_unassessed","1005UFE0347","1005UFE0347_C","Essex","UPPER FEEDER POND CENTROID","CENTROID",-73.578796,44.0126,"INTERPOLATION-OTHER","NAD83","C(T)"
"1001-0029","Minor Lakes in Mill Creek Watershed",415040806,"Lake Champlain","c(t)","pond","IR3_unassessed","1005ROC0345","1005ROC0345_C","Essex","ROCKPORT POND CENTROID","CENTROID",-73.5802,44.016102,"INTERPOLATION-OTHER","NAD83","C(T)"
"1001-0031","Bullpout Pond",415040803,"Lake Champlain","c","pond","IR3_unassessed","1005BUL0348","1005BUL0348_C","Essex","BULLPOUT POND CENTROID","CENTROID",-73.5327,44.006302,"INTERPOLATION-OTHER","NAD83","C"
"1002-0009","Chazy Lake",415040815,"Lake Champlain","aa(t)","pond","IR3_needs-verification","1002CHA0020","1002CHA0020_BEACH","Clinton","CHAZY LAKE BEACH","SHORE",-73.804631,44.768976,"INTERPOLATION-OTHER","NAD83","AA(T)"
"1002-0009","Chazy Lake",415040815,"Lake Champlain","aa(t)","pond","IR3_needs-verification","1002CHA0020","1002CHA0020_DH","Clinton","CHAZY LAKE DEEP HOLE","DEEP HOLE",-73.82186,44.749346,"INTERPOLATION-OTHER","NAD83","AA(T)"
"1002-0009","Chazy Lake",415040815,"Lake Champlain","aa(t)","pond","IR3_needs-verification","1002CHA0020","1002CHA0020_C","Clinton","CHAZY LAKE CENTROID","CENTROID",-73.819801,44.738998,"INTERPOLATION-OTHER","NAD83","AA(T)"
"1002-0019","Miner Lake",415040815,"Lake Champlain","c(t)","pond","IR3_unassessed","1002MIN0010B","1002MIN0010B_C","Clinton","MINER LAKE CENTROID","CENTROID",-73.684402,44.871201,"INTERPOLATION-OTHER","NAD83","C(T)"
"1002-0022","Lake Alice",415040603,"Lake Champlain","c","pond","IR3_needs-verification","1002ALI5018","1002ALI5018_DH","Clinton","LAKE ALICE DEEP HOLE","DEEP HOLE",-73.48365,44.86701,"GPS WIDE AREA AUGMENTATION SYSTEM","NAD83","C"
"1002-0022","Lake Alice",415040603,"Lake Champlain","c","pond","IR3_needs-verification","1002ALI5018","1002ALI5018_C","Clinton","LAKE ALICE CENTROID","CENTROID",-73.484703,44.867199,"INTERPOLATION-OTHER","NAD83","C"
"1002-0024","Lake Roxanne",415040815,"Lake Champlain","c","pond","IR3_unassessed","1002ROX5044","1002ROX5044_C","Clinton","LAKE ROXANNE CENTROID","CENTROID",-73.805702,44.894901,"INTERPOLATION-OTHER","NAD83","C"
"1002-0024","Lake Roxanne",415040815,"Lake Champlain","c","pond","IR3_unassessed","1002ROX5044","1002ROX5044_DH","Clinton","LAKE ROXANNE DEEP HOLE","DEEP HOLE",-73.804081,44.89464,"INTERPOLATION-OTHER","NAD83","C"
"1003-0040","Saranac River, Union Falls Reservoir",415040604,"Lake Champlain","c(t)","pond","IR4a_impaired","1003UNI0074","1003UNI0074_DH","Clinton","UNION FALLS POND DEEP HOLE","DEEP HOLE",-73.91678,44.50499,"GPS WIDE AREA AUGMENTATION SYSTEM","NAD83","C(T)"
"1003-0040","Saranac River, Union Falls Reservoir",415040604,"Lake Champlain","c(t)","pond","IR4a_impaired","1003UNI0074","1003UNI0074_C","Franklin","UNION FALLS POND CENTROID","CENTROID",-73.939796,44.489601,"INTERPOLATION-OTHER","NAD83","C(T)"
"1003-0045","Saranac River, Franklin Falls Pond",415040604,"Lake Champlain","c","pond","IR4a_impaired","1003FRA5095","1003FRA5095_DH","Essex","FRANKLIN FALLS DEEP HOLE","DEEP HOLE",-73.998312,44.415485,"INTERPOLATION-OTHER","NAD83","C"
"1003-0045","Saranac River, Franklin Falls Pond",415040604,"Lake Champlain","c","pond","IR4a_impaired","1003FRA5095","1003FRA5095_C","Essex","FRANKLIN FALLS POND CENTROID","CENTROID",-74.000702,44.4132,"INTERPOLATION-OTHER","NAD83","C"
"1003-0046","Lake Flower",415040602,"Lake Champlain","aa","pond","IR3_unassessed","1003FLO0086","1003FLO0086_N","Franklin","LAKE FLOWER NORTH END","OTHER",-74.127,44.322,"GPS WIDE AREA AUGMENTATION SYSTEM","NAD83","AA"
"1003-0046","Lake Flower",415040602,"Lake Champlain","aa","pond","IR3_unassessed","1003FLO0086","1003FLO0086_C","Franklin","LAKE FLOWER CENTROID","CENTROID",-74.128304,44.305901,"INTERPOLATION-OTHER","NAD83","AA"
"1003-0046","Lake Flower",415040602,"Lake Champlain","aa","pond","IR3_unassessed","1003FLO0086","1003FLO0086_BEACH_2","Franklin","CAMP TWIN BIRCHES","SHORE",-74.127491,44.310122,"INTERPOLATION-OTHER","NAD83","AA"
"1003-0046","Lake Flower",415040602,"Lake Champlain","aa","pond","IR3_unassessed","1003FLO0086","1003FLO0086_BEACH_1","Essex","ADIRONDACK MOTEL","SHORE",-74.124016,44.322315,"INTERPOLATION-OTHER","NAD83","AA"
"1003-0048","Upper Saranac Lake",415040601,"Lake Champlain","aa","pond","IR5_impaired","1003USA0114","1003USA0114_BEACH_2","Franklin","DONALDSON'S CAMPGROUND","SHORE",-74.32806,44.296764,"INTERPOLATION-OTHER","NAD83","AA"
"1003-0048","Upper Saranac Lake",415040601,"Lake Champlain","aa","pond","IR5_impaired","1003USA0114","1003USA0114_BEACH_1","Franklin","COLGATE UNIVERSITY CAMP","SHORE",-74.329647,44.339597,"INTERPOLATION-OTHER","NAD83","AA"
"1003-0048","Upper Saranac Lake",415040601,"Lake Champlain","aa","pond","IR5_impaired","1003USA0114","1003USA0114_NCSL","Franklin","UPPER SARANAC N CSLAP SITE (1)","OTHER",-74.312686,44.334029,"INTERPOLATION-OTHER","NAD83","AA"
"1003-0048","Upper Saranac Lake",415040601,"Lake Champlain","aa","pond","IR5_impaired","1003USA0114","1003USA0114_BEACH_4","Franklin","ST LAWRENCE UNIVERSITY CONFERENCE CENTER CAMP CANARAS","SHORE",-74.331127,44.329725,"INTERPOLATION-OTHER","NAD83","AA"
"1003-0048","Upper Saranac Lake",415040601,"Lake Champlain","aa","pond","IR5_impaired","1003USA0114","1003USA0114_BEACH_3","Franklin","SARANAC VILLAGE YOUNG LIFE CAMP","SHORE",-74.343764,44.277453,"INTERPOLATION-OTHER","NAD83","AA"
"1003-0048","Upper Saranac Lake",415040601,"Lake Champlain","aa","pond","IR5_impaired","1003USA0114","1003USA0114_SCSL","Franklin","UPPER SARANAC S CSLAP SITE (2)","OTHER",-74.3004,44.3017,"INTERPOLATION-OTHER","NAD83","AA"
"1003-0048","Upper Saranac Lake",415040601,"Lake Champlain","aa","pond","IR5_impaired","1003USA0114","1003USA0114_BEACH_5","Franklin","THE POINT","SHORE",-74.330224,44.303555,"INTERPOLATION-OTHER","NAD83","AA"
"1003-0048","Upper Saranac Lake",415040601,"Lake Champlain","aa","pond","IR5_impaired","1003USA0114","1003USA0114_C","Franklin","UPPER SARANAC LAKE CENTROID","CENTROID",-74.3004,44.301701,"INTERPOLATION-OTHER","NAD83","AA"
"1003-0060","Loon Lake",415040603,"Lake Champlain","b(t)","pond","IR3_unassessed","1003LOO0048","1003LOO0048_DH","Franklin","LOON LAKE DEEP HOLE","DEEP HOLE",-74.076855,44.562532,"INTERPOLATION-OTHER","NAD83","B(T)"
"1003-0060","Loon Lake",415040603,"Lake Champlain","b(t)","pond","IR3_unassessed","1003LOO0048","1003LOO0048_C","Franklin","LOON LAKE CENTROID","CENTROID",-74.080704,44.563301,"INTERPOLATION-OTHER","NAD83","B(T)"
"1003-0061","Mud Lake",415040603,"Lake Champlain","c(t)","pond","IR3_unassessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003-0062","Lake Kushaqua",415040603,"Lake Champlain","c(t)","pond","IR3_needs-verification","1003KUS0055","1003KUS0055_DH","Franklin","LAKE KUSHAQUA DEEP HOLE","DEEP HOLE",-74.113204,44.521043,"INTERPOLATION-OTHER","NAD83","C(T)"
"1003-0062","Lake Kushaqua",415040603,"Lake Champlain","c(t)","pond","IR3_needs-verification","1003KUS0055","1003KUS0055_C","Franklin","LAKE KUSHAQUA CENTROID","CENTROID",-74.114502,44.517601,"INTERPOLATION-OTHER","NAD83","C(T)"
"1003-0063","Buck Pond",415040603,"Lake Champlain","c(t)","pond","IR3_unassessed","1003BUC0061","1003BUC0061_C","Franklin","BUCK POND CENTROID","CENTROID",-74.1101,44.507599,"INTERPOLATION-OTHER","NAD83","C(T)"
"1003-0064","Mountain Lake, Little Hope Lake",415040603,"Lake Champlain","","pond","IR3_unassessed","1003LHO0058","1003LHO0058_C","Franklin","LITTLE HOPE POND CENTROID","CENTROID",-74.126198,44.5172,"INTERPOLATION-OTHER","NAD83","See Blw"
"1003-0064","Mountain Lake, Little Hope Lake",415040603,"Lake Champlain","","pond","IR3_unassessed","1003LOO0069","1003LOO0069_C","Franklin","LOON POND CENTROID","CENTROID",-74.1679,44.4897,"INTERPOLATION-OTHER","NAD83","See Blw"
"1003-0064","Mountain Lake, Little Hope Lake",415040603,"Lake Champlain","","pond","IR3_unassessed","1003MOU0057","1003MOU0057_C","Franklin","MOUNTAIN POND CENTROID","CENTROID",-74.136803,44.526901,"INTERPOLATION-OTHER","NAD83","See Blw"
"1003-0064","Mountain Lake, Little Hope Lake",415040603,"Lake Champlain","","pond","IR3_unassessed","1003HOP0059","1003HOP0059_C","Franklin","BIG HOPE POND CENTROID","CENTROID",-74.126701,44.513802,"INTERPOLATION-OTHER","NAD83","See Blw"
"1003-0064","Mountain Lake, Little Hope Lake",415040603,"Lake Champlain","","pond","IR3_unassessed","1003SQU0062","1003SQU0062_C","Franklin","SQUARE POND CENTROID","CENTROID",-74.137299,44.491699,"INTERPOLATION-OTHER","NAD83","See Blw"
"1003-0065","Rainbow Lake and Inlet, Clear Pond",415040603,"Lake Champlain","c(t)","pond","IR3_unassessed","1003RAI0066","1003RAI0066_C","Franklin","RAINBOW LAKE CENTROID","CENTROID",-74.161003,44.479599,"INTERPOLATION-OTHER","NAD83","C(T)"
"1003-0068","Silver Lake",415040604,"Lake Champlain","a","pond","IR3_unassessed","1003SIL0073","1003SIL0073_BEACH","Clinton","DOUGLAS CORPORATION OF SILVER LAKE - CAMPGROUND","SHORE",-73.860715,44.518681,"INTERPOLATION-OTHER","NAD83","A"
"1003-0068","Silver Lake",415040604,"Lake Champlain","a","pond","IR3_unassessed","1003SIL0073","1003SIL0073_C","Clinton","SILVER LAKE CENTROID","CENTROID",-73.876701,44.505699,"INTERPOLATION-OTHER","NAD83","A"
"1003-0069","Moose Pond, Grass Pond",415040602,"Lake Champlain","a(t)","pond","IR5_impaired","1003GRA5136","1003GRA5136_C","Essex","GRASS POND CENTROID","CENTROID",-74.026901,44.378399,"INTERPOLATION-OTHER","NAD83","A(T)"
"1003-0069","Moose Pond, Grass Pond",415040602,"Lake Champlain","a(t)","pond","IR5_impaired","1003MOO0083","1003MOO0083_C","Essex","MOOSE POND CENTROID","CENTROID",-74.062698,44.3718,"INTERPOLATION-OTHER","NAD83","A(T)"
"1003-0069","Moose Pond, Grass Pond",415040602,"Lake Champlain","a(t)","pond","IR5_impaired","1003MOO0083","1003MOO0083_DH","Essex","MOOSE POND DEEP HOLE","DEEP HOLE",-74.061306,44.375333,"INTERPOLATION-OTHER","NAD83","A(T)"
"1003-0072","McKenzie Pond",415040602,"Lake Champlain","aa(t)","pond","IR3_unassessed","1003MCK0088","1003MCK0088_C","Essex","MCKENZIE POND CENTROID","CENTROID",-74.083198,44.329102,"INTERPOLATION-OTHER","NAD83","AA(T)"
"1003-0073","Oseetah Lake",415040602,"Lake Champlain","aa","pond","IR3_needs-verification","1003OSE0090","1003OSE0090_C","Franklin","OSEETAH LAKE CENTROID","CENTROID",-74.133003,44.281799,"INTERPOLATION-OTHER","NAD83","AA"
"1003-0073","Oseetah Lake",415040602,"Lake Champlain","aa","pond","IR3_needs-verification","1003OSE0090","1003OSE0090_DH","Franklin","OSEETAH LAKE DEEP HOLE","DEEP HOLE",-74.132395,44.281649,"INTERPOLATION-OTHER","NAD83","AA"
"1003-0076","Kiwassa Lake",415040602,"Lake Champlain","aa","pond","IR3_unassessed","1003KIW0100","1003KIW0100_C","Franklin","KIWASSA LAKE CENTROID","CENTROID",-74.158096,44.294498,"INTERPOLATION-OTHER","NAD83","AA"
"1003-0078","First/Second Ponds",415040601,"Lake Champlain","c","pond","IR3_unassessed","1003SEC0102","1003SEC0102_C","Franklin","SECOND POND CENTROID","CENTROID",-74.178001,44.2836,"INTERPOLATION-OTHER","NAD83","C"
"1003-0078","First/Second Ponds",415040601,"Lake Champlain","c","pond","IR3_unassessed","1003FIR0103","1003FIR0103_C","Franklin","FIRST POND CENTROID","CENTROID",-74.190498,44.2911,"INTERPOLATION-OTHER","NAD83","C"
"1003-0079","Lake Colby",415040601,"Lake Champlain","a(t)","pond","IR5_impaired","1003COL0106","1003COL0106_BEACH_1","Franklin","CAMP COLBY BEACH","SHORE",-74.15026,44.347845,"INTERPOLATION-OTHER","NAD83","A(T)"
"1003-0079","Lake Colby",415040601,"Lake Champlain","a(t)","pond","IR5_impaired","1003COL0106","1003COL0106_BEACH_2","Franklin","WILLIAM WALLACE MEMORIAL BEACH","SHORE",-74.144694,44.342934,"INTERPOLATION-OTHER","NAD83","A(T)"
